"","par1","par2","par3","par4","log.lik","rec1","rec2","rec3","rec4","rec5","rec6","rec7","rec8","rec9","rec10","rec11","rec12","rec13","rec14","rec15","rec16","Biomass1","Biomass2","Biomass3","Biomass4","Biomass5","Biomass6","Biomass7","Biomass8","Biomass9","Biomass10","Biomass11"
"47",2.17102503914913,0.416038288097887,0.10241590739242,0.0434212386424387,3073.25295840958,0,0,0,37540.3397437624,671736.371874709,1305584.67724386,955017.813022688,845379.48757085,1355710.01109673,2343008.20660009,1507494.04417824,1353280.49747229,1252137.92542532,1652162.00020308,2095131.26861152,1337463.50805472,69.4055198224831,54.3437355156757,75.5224125526328,47.9720488177169,80.8745716868823,223.342077571037,124.390257647264,88.5491536401462,81.7145370936207,171.156103175954,139.512661513397
"48",1.78490457344738,0.501188207696575,0.102037224371692,0.0294779210169767,3074.36877716962,0,0,0,40641.033762476,727089.715397153,1522237.97057908,1124828.17658904,1013342.3861701,1656590.90631004,2965144.15881021,1954611.48688163,1801561.18549435,1673526.73505605,2214526.1025884,2821225.87102655,2482456.60236095,84.6466614774665,66.2551082221595,92.1296689238209,58.4738211420376,98.6402203348062,272.152244303256,178.189942645436,129.930825521712,105.07524116739,258.514967282567,194.564152363458
"49",2.01604217315947,0.446455459474752,0.1021392389645,0.0346894803289168,3072.39072986942,0,0,0,38576.1873927244,690231.32109714,1377861.19269157,1011529.2249053,901126.70120099,1455432.39173312,2548767.26475835,1654561.87857887,1503015.36193823,1393522.55804901,1842704.69143892,2347068.10242759,1824199.46664866,74.8877134955474,58.6218411938302,81.5025466178482,51.7401439363963,87.2665290445227,240.831693302823,146.622112870534,105.828019409883,90.6741747592592,208.027789872411,161.955554743686
"50",1.68929477785895,0.564301574042217,0.107024509576518,0.0315927558556473,3072.17267465079,0,0,0,42482.7418903013,760030.613518009,1665456.88928704,1235494.9571142,1121763.70372176,1848689.7074493,3355403.73155824,2247632.04503987,2099623.00791749,1945390.97619101,2556675.26106092,3212476.24376533,2518838.71020193,86.415265963878,67.9351781297807,93.7508645268457,60.1295130030962,100.622126558683,280.956251245966,182.352066884877,132.389043245154,109.770330673263,262.059844293784,200.097841751197
"57",1.87336532684455,0.509749107665777,0.113527909023174,0.0335863291415269,3072.32506092966,0,0,0,40329.3936724105,721573.474483439,1500730.03265251,1106317.2391911,994268.450264967,1622073.70219626,2884699.15943784,1908575.42136916,1771806.31719707,1640672.19863734,2159294.26924071,2724079.24473501,2086042.64360227,74.7303876797117,59.0726185809879,80.7418271913653,52.4735875549875,86.9297304040013,246.376130554949,160.01588215301,115.728584792973,98.0506760655441,228.03961329099,176.349883784638
"65",1.71784679768081,0.605046016888938,0.10781335420353,0.0334146872413519,3073.38637862799,0,0,0,43098.5679975392,771103.419797507,1738406.9309014,1290179.7641986,1173652.9525865,1936892.18253639,3528535.44294568,2381926.98025747,2236714.45812805,2065006.78793581,2693616.2833104,3337440.737961,2386193.35409671,84.5340811818627,66.5013465331649,91.6637103382336,58.8866602854973,98.4196225483107,275.315078676104,174.894569437369,126.529848366469,107.010222876201,249.418535220693,192.677845220253
"66",1.73800694924856,0.548607718502437,0.103027481699806,0.0347548694945394,3071.65727710618,0,0,0,41843.2351570176,748609.089938401,1625360.35162739,1204133.29728233,1090385.69204642,1791395.18491964,3238397.3232806,2157645.205365,1995649.09478946,1848713.9501272,2430245.42527119,3053950.74820127,2211159.40074206,86.3248475526598,67.6279565251692,93.8953143702152,59.7201062811259,100.579985940588,278.172900229739,169.940282469332,122.644062279466,105.150586740722,241.049381272369,187.736996499855
"67",1.68135137045508,0.574582636600689,0.106672325993892,0.0302452381636584,3072.25164304378,0,0,0,42747.7109357824,764775.281517653,1689791.935466,1254217.06950188,1139938.68707908,1880371.64157352,3419872.09598994,2295532.44226935,2150007.29951586,1991083.33111361,2613698.06132585,3278212.6276326,2655188.98462692,87.0286342784698,68.3966035479782,94.4376364633652,60.5258269518463,101.341888542936,282.731468637606,186.90917176236,136.069039918069,111.07004719535,270.215213391909,204.46123880735
"68",1.86818718350588,0.580457329590938,0.0998491293743831,0.0308132526126116,3072.23431437551,0,0,0,41652.8394681029,745293.994693671,1656533.95575406,1225245.39312297,1107711.94075003,1814474.98547307,3274449.0994191,2187735.29375039,2030819.40544789,1871756.15910603,2438037.20098743,3019850.42619578,2353267.38688531,82.1582950078712,64.1816428664302,89.5504916126994,56.5703343416026,95.7741108135611,262.826025278905,166.779078151789,121.272776774828,99.6581978188798,240.500621113581,182.683734282589
"70",2.13238419947062,0.481125537042774,0.0984580882616702,0.0240791301689243,3075.22452517476,0,0,0,38709.4982898469,692670.269069415,1420524.1474524,1042409.64560236,928719.486255027,1498245.90859156,2627145.7842786,1712560.70101542,1568737.26912719,1447027.97906267,1896434.57395367,2387243.73407023,2520241.66995949,72.7208824101999,56.7377308185665,79.3373384802649,49.9673315934542,84.7917741392396,231.882294365211,164.869419773985,121.748071689961,91.2746836326071,245.805992358346,177.395080066248
"72",1.98408706863502,0.431947136013357,0.101534146805582,0.0365786029971547,3074.4134459181,0,0,0,38451.1345093916,687971.00282241,1359838.82313676,998336.99710906,889035.877135699,1435759.38097546,2511949.5259474,1626321.8258796,1472789.45197854,1368255.17557594,1815810.33819699,2325269.74555568,1746531.5419475,76.4225777357547,59.7911346188894,83.2060515005915,52.7533488752008,89.0637120878066,245.428291356875,145.677374935658,104.799776915898,91.4357367671169,205.189814136129,161.506073574821
"73",1.96433073026372,0.495888036565756,0.092553944412858,0.0449037348180705,3074.75436024897,0,0,0,39644.3653772668,709349.789238851,1485319.70003893,1094071.09402434,980249.768020841,1590823.2603459,2824389.81503573,1848371.18366733,1662255.20202411,1536559.35809669,2016977.90971848,2527448.07113714,1482104.47944192,82.6295633458275,64.1170566999371,90.5086371958836,56.2598620290411,96.4391935341084,259.771694634556,135.773587692543,96.4569912160955,89.9523722911143,185.97353221955,152.61531308143
"74",2.05960011460709,0.514004409291295,0.0961174095028807,0.0353258141226396,3072.40897451973,0,0,0,39536.3258468451,707457.60230878,1493503.69636991,1098666.45299025,983223.2712055,1593148.10480424,2820659.22450151,1851753.96744547,1685853.63012387,1553482.40598596,2028478.04839016,2526480.02358593,1809140.89323836,76.6332453527541,59.6622088902125,83.7371320794736,52.4677492347414,89.3877732530543,243.00816516167,142.410365103607,102.671714730515,88.5217316479677,201.548967773449,157.502952856325
"76",1.86464546863639,0.608579576753563,0.0910438834826412,0.0274272244518271,3074.25163024029,0,0,0,42190.338440193,754924.78520505,1731551.65732575,1282825.71719247,1162580.41910809,1906560.89909437,3464383.57846815,2319602.1452207,2148565.84180722,1977318.99373258,2566521.38875152,3160650.65097846,2680960.65214802,88.1213737686052,68.2806072573672,96.6246315387235,59.8554665853075,102.875001831649,276.005237895751,176.563201097992,129.328199130951,101.848542486917,258.678065599593,191.787051470185
"78",1.73500804587843,0.576139296225856,0.10942771970391,0.0347477525328821,3072.50591093866,0,0,0,42405.6822864542,758693.697002623,1670564.79865172,1238138.47021739,1123297.08272516,1849538.69718414,3351283.8474141,2250041.10392368,2103570.17934104,1944972.43572262,2546093.90771525,3175079.65209452,2243175.94247409,82.8162746517882,65.2397443292434,89.7088256678589,57.8217432882553,96.3956472733393,270.666720149445,170.248984500616,122.868418288931,105.335499270146,241.494039778269,188.075335586081
"81",1.74601880481909,0.531734240412065,0.0990744552920892,0.0367870069954055,3073.16512867443,0,0,0,41461.2994474976,741766.044521553,1595864.7809324,1181766.57467361,1068633.83493227,1752844.68603858,3162512.33420803,2096987.96242338,1923946.23597501,1784057.02819808,2350341.99432601,2963648.87617574,2064281.51297116,88.4082656308592,69.015792611298,96.4124090352263,60.8029048964592,103.072781941349,282.310674456452,165.149537418941,118.766107696065,103.820318669251,232.435737519734,183.165818546021
"82",2.0867732293172,0.479158575333461,0.108918759911267,0.0302148676567537,3073.29791515426,0,0,0,38849.838158451,695168.114440962,1411598.50207182,1035873.10818579,923522.850549593,1492557.3946367,2615399.19383981,1710762.47448092,1574185.50637296,1453476.30536218,1907380.07858826,2401496.30691387,2052740.75248175,69.0847826778472,54.3990202372476,74.8586793854946,48.1999734458613,80.4188986046352,225.540227413049,150.666309504877,109.691312947934,89.5060005876896,217.848683251309,164.803061147644
"83",2.01577580779837,0.512093222789361,0.107972428262863,0.0316162779509594,3072.8845884606,0,0,0,39693.8250218533,710261.583193948,1481753.88069507,1089913.98690606,976029.37899941,1584599.01965951,2802139.67860191,1847130.97286084,1706516.47992128,1574583.37660852,2060844.45391027,2579247.95790676,2061829.2312037,71.9642716658539,56.6206331617199,78.0258345408835,50.1418196262254,83.7830369816874,234.45839436652,152.766311063552,110.904375981091,91.9807225064246,219.519507081066,167.641793387767
"88",2.05033363240324,0.522488556789463,0.0989188912020365,0.0387607487428725,3073.03262270259,0,0,0,39717.7255675347,710704.126715646,1506180.44890123,1108269.40997449,992637.839974174,1610106.80995547,2853753.12434928,1878642.77677016,1711934.83030289,1576746.45586631,2056115.71870145,2551945.09207827,1663718.35383415,75.3730711218775,58.8315964194794,82.2055723859316,51.8257691252174,87.8776212559609,240.598509477638,137.663069995434,98.6799640596365,87.7823604693492,192.369336990751,153.22873678549
"89",1.91417789494438,0.547157367236809,0.0962671110116216,0.0245790504930632,3073.22938305772,0,0,0,40795.0059988677,729945.424267629,1586091.71132489,1171156.23125034,1054900.18756513,1721182.72065014,3086394.5062022,2044597.35705255,1891608.26640348,1745867.93038813,2283229.58552485,2855892.28550134,2833478.26281017,82.3606720526663,64.1301025070957,89.9863993428056,56.4020783830324,96.0660830747564,261.263449210011,181.71936321823,134.019678838704,101.268564874495,270.187301426063,195.818904921601
"91",1.92466900883969,0.503710160738679,0.100711875161611,0.0259037025376262,3072.78652057912,0,0,0,39966.6119105247,715103.168619355,1496295.17298645,1102671.60521895,989441.209911562,1609539.43760144,2861232.47667462,1881561.48445408,1734688.10822591,1605513.75709236,2112849.46588346,2672269.54807503,2622197.34023699,79.2489400460814,61.9568699576373,86.330065068519,54.6375213850253,92.3697631828556,254.02496074412,175.965929386931,129.352453744364,99.7098575196213,259.799507547098,190.346319519013
"92",1.94113280608768,0.574174222604061,0.104070668200867,0.0360301416487704,3074.99769280573,0,0,0,41132.9287852712,736014.907281457,1617334.22394947,1193909.00177081,1076492.24748464,1758852.14653388,3154850.13949406,2105700.3131482,1950279.2061444,1794974.50356325,2332796.20651965,2875431.06751577,1933611.40325813,76.7312503667975,60.1674279414164,83.4036714816733,53.1642088858492,89.3873987562717,247.840595307506,149.845595994222,107.899582575222,93.6587236078529,211.498427786018,165.9536175104
"94",1.75022996899423,0.572720527048079,0.101971035847813,0.0446206504881902,3073.53141550166,0,0,0,42237.0954429017,755683.933531163,1672001.32344819,1239372.0791905,1123883.49361533,1848206.10311154,3351653.42151283,2242372.6595804,2058952.57261835,1902686.55658545,2487795.48612733,3087814.81926352,1731805.16039472,86.3642659471596,67.5955452355599,94.0031983444787,59.6545064264395,100.642837722189,277.632696515541,152.73806961672,108.550285337317,101.031172861321,209.388900123819,171.61328440891
"95",1.92185450244063,0.512531547404806,0.099615212201451,0.0261444770611988,3072.53718685564,0,0,0,40137.4156357054,718163.240148958,1514497.81469552,1116568.35619489,1002722.67453319,1632192.35388432,2906969.42531258,1914462.98419107,1765208.65936188,1632783.43896789,2145862.84574203,2707254.71856545,2612458.03220204,80.0008412387854,62.4830739901788,87.2124551531225,55.0654784552141,93.2626330089705,255.785376326546,175.408544766834,128.868194262506,99.6836011598185,258.654335170631,189.871208808756
"96",1.8136431378408,0.519575279417645,0.092732154778563,0.0361530702660037,3074.72108352706,0,0,0,40830.9355847064,730521.252681171,1563770.20891622,1156310.52932697,1042574.60232962,1703739.17376947,3061542.01397993,2018409.27469641,1837140.03909188,1702272.12690744,2241300.54580828,2825814.9208984,2011243.55824657,89.3669034272599,69.3566064030155,97.8764366992472,60.8642101435563,104.299407700792,281.075513215541,160.149693224232,115.294863761833,100.193985230916,225.936530412437,177.407243218286
"97",1.69472058870307,0.607588364967394,0.10642036393695,0.0261529547221399,3073.62987960529,0,0,0,43319.0477681441,775036.084298183,1754620.39314566,1303180.44081581,1186674.98154048,1960230.79000955,3578632.32125471,2416767.64831446,2284484.34281224,2110509.97708897,2756543.29186089,3429949.52643864,3090200.14852344,86.488495392142,67.9573104810365,93.8667081236018,60.1284704427436,100.716870736361,280.820762651169,198.885334911779,146.113033478979,113.036822855795,293.259991096304,215.28876977968
"101",1.88318127325134,0.512327782180051,0.111872267439534,0.0258193793621343,3073.72748192847,0,0,0,40326.3667797069,721525.962062794,1505375.15537183,1109742.71110731,997314.487512255,1626641.62818226,2893692.65156758,1914250.7430855,1786736.27635984,1654342.44315299,2177599.18707861,2754127.27703397,2699019.96090179,75.1147038282716,59.2946884697829,81.240997797336,52.6235298863485,87.3986365692632,246.781646232099,180.137561105125,132.445989564066,101.968881193845,266.075206495786,194.812606845438
"102",1.81318668147505,0.484729836466956,0.103330074542867,0.0310627632329734,3074.38668857808,0,0,0,40175.316088277,718762.017092813,1483171.4760383,1094548.38614521,983841.399479199,1604919.81776049,2859232.2441367,1878256.82174088,1726403.94585564,1604572.96997004,2126389.97802512,2715446.79597725,2302426.23824915,82.5703380145178,64.7038960448401,89.7938067969319,57.1480504377932,96.2008628539277,266.256429562636,171.204625882513,124.427838748136,102.547299561933,246.610177847139,187.639302034674
"103",2.11443912777982,0.452057539787217,0.0990865252604196,0.0429807004543907,3072.81772953942,0,0,0,38304.8963546117,685414.57087175,1374643.73412251,1007935.00053811,896215.80620507,1443471.97394757,2519993.17168546,1633698.73205417,1470161.58849074,1358465.08342647,1785870.89423863,2248783.23843676,1410182.59444821,72.997490265994,56.9860143303929,79.6057620202992,50.2050367352189,85.1056134233454,233.106608580468,128.211035619333,91.3254380300816,84.0053213852117,176.657223258635,143.701198511454
"105",2.14653848489937,0.441327854963662,0.107748296941527,0.036007573535433,3072.40724661112,0,0,0,38021.3222973019,680345.585047998,1342685.84509891,983148.985353996,872558.17336768,1403504.41422523,2436937.40592728,1579274.48073992,1436135.98240777,1327441.09849501,1747406.32994255,2210376.26075999,1647813.88234197,67.6806904475379,53.240136620069,73.3919496568044,47.1421874738181,78.7986932106706,220.394758257136,135.542339502685,97.6040128509153,84.7039186150686,191.326641699779,150.106277200393
"106",1.87352543722843,0.492461216469418,0.0980537495532364,0.043454800934466,3073.86676030322,0,0,0,40012.40932967,715889.981916644,1490753.89784994,1099461.94242388,987215.377521557,1607297.26476057,2861639.6467801,1877694.89256323,1700727.64134484,1576262.0750868,2077931.47560483,2622135.61335353,1602225.22932536,83.0183885817907,64.7481458317816,90.5962283959201,57.0079021568917,96.8049277482557,264.466379218972,144.100520821242,102.575416515795,94.6812556771427,198.255909933929,161.627372995067
"107",2.07038179831506,0.457818663816081,0.100583305992305,0.0415879565242305,3072.13511064504,0,0,0,38560.0147997473,689967.929822227,1389436.64764923,1019623.36476192,907987.454152016,1465151.12596836,2565068.16546585,1666830.24581835,1505321.45393256,1391981.91371602,1831665.01967844,2310059.37604352,1491711.15023705,73.7399561666779,57.64330027086,80.3356602016316,50.8296513794336,85.9504625431646,236.296408034209,132.597526837664,94.6393714172862,86.143418857151,183.52018710555,148.292784651128
"112",1.69330143363248,0.593857739223855,0.0955769669401745,0.0287976129842129,3072.57483970501,0,0,0,43052.1191186276,770247.653419097,1746921.18023278,1298185.89898313,1181543.97683271,1948923.69953579,3563688.09331554,2390937.55474609,2221948.38134376,2054462.38328103,2688171.0440481,3353466.65530447,2792611.15936048,93.5991031826856,72.8344627080715,102.313089282815,64.0302178761917,109.18708809628,296.424289403678,189.914860964705,138.683321272748,111.200294085647,276.403159365097,207.01826134556
"113",2.16459440723026,0.427130749340363,0.113384028227554,0.0430940987069086,3074.30258218593,0,0,0,37736.1594073082,675242.700279786,1312165.68453979,959760.064407216,850313.65650951,1365819.27209192,2360533.74347439,1526908.29633034,1384602.34469655,1280221.62782201,1686577.12904677,2132903.55479659,1358459.48493995,64.7337308083001,51.1643994965125,69.9472838825729,45.4452695383507,75.3028020087676,213.354217620833,125.115668413181,89.1063554258111,82.0325145464987,172.330681160576,140.256271868803
"114",1.81662208618905,0.55345390003625,0.0947076625331878,0.0348928717163496,3071.90872824077,0,0,0,41453.1321570527,741680.224512536,1626396.00788963,1203732.79199346,1087977.1839253,1781794.56743364,3216746.15182078,2136072.46226013,1958085.35884302,1809798.98282655,2370205.31843813,2960732.22665929,2112317.17046916,87.8361458402614,68.2948689926455,96.0702300399276,60.0069445203463,102.479109650596,277.592087492215,162.310031999696,117.10845517003,100.541809671971,230.10123823105,179.357313982438
"116",1.67872793844155,0.592417229503371,0.0948397667325798,0.0373605481442053,3073.23059234621,0,0,0,43130.0669588624,771631.010395212,1750365.95894259,1301242.47401499,1184837.28523048,1955228.86846587,3578407.33923136,2400156.54947352,2209571.28821086,2043168.13740074,2672716.28871977,3324061.11658599,2172599.90157549,94.9532456151796,73.8376724581513,103.845192058849,64.8824431256344,110.780258346867,300.180209431145,170.674172270775,122.621485110075,107.750392819794,239.702665379035,189.494884355283
"118",1.97419052894274,0.535377022734114,0.091854048231739,0.0313769239263478,3072.66758344232,0,0,0,40285.8560685975,720851.504906776,1556932.22864765,1148233.31668027,1031723.50409692,1678208.58926192,2998040.51806596,1976493.36497951,1804882.86045111,1664347.73756464,2173990.18899206,2709791.05936655,2143584.17376288,82.683063848586,64.1161072920247,90.6108543858127,56.2339812772688,96.5129900066674,259.492239700869,156.522750136877,113.685604309321,94.0320666519918,225.151510069859,171.671134449125
"120",2.15149623593272,0.466533972581033,0.102981208263018,0.0347810266905008,3072.5420380091,0,0,0,38406.6895140641,687251.709647082,1387659.17127067,1017195.7625664,904675.034558363,1457442.31544092,2544067.53132593,1655135.42868309,1505700.69410123,1389040.69589609,1820991.39092895,2287361.62642752,1721490.0874157,69.7570081776878,54.6462725192595,75.8768118106094,48.2550876438824,81.2768356636939,224.761208701122,137.23568022472,99.0368587352101,84.9326601077162,194.639913441907,151.615427927126
"121",1.8038516114038,0.527658667225143,0.0986926499816475,0.0347472078244465,3071.98820513285,0,0,0,41039.273366852,734249.293989082,1572786.16823553,1163033.23239705,1049412.76842943,1717041.59808585,3086100.55268692,2042241.19718232,1873985.17806707,1735881.22717093,2283814.73255276,2876301.62311978,2111173.65668783,85.8158222578025,66.9688276437299,93.6090619994848,58.9859395623333,100.056520621972,273.787988164996,163.752574676587,118.180085292903,101.315628038334,232.279540109905,180.89850457437
"122",2.16355394955028,0.439243908347931,0.107673613555886,0.0439764506769419,3073.47934385812,0,0,0,37931.5973472015,678744.016298309,1337026.30644272,978689.33622273,868111.783667519,1395433.18232822,2420124.81937098,1567220.19764622,1416144.63439568,1308143.94004436,1719812.840863,2166447.79933156,1339558.99331152,67.1816709482978,52.8442044911311,72.8542969383676,46.7896345683904,78.218604186554,218.734072118135,124.227659982224,88.3655068585925,81.8715538912857,170.63879145787,139.446754441262
"123",1.82529307735989,0.472974353281581,0.114833411040371,0.0341548357200848,3073.95984000147,0,0,0,39892.008321218,713691.066438144,1444861.96490565,1064750.63874283,955437.186940906,1557383.26297753,2759387.67169189,1813919.54562961,1676785.25327281,1559275.32656188,2068739.79491864,2645156.25615785,2070058.46764381,76.0852349503447,60.2083628807646,82.1391347683636,53.519960637138,88.4884302944069,251.525679134055,163.033873733505,117.787712254475,100.380154929615,231.806232417865,179.887904166868
"126",2.02161295433756,0.451440237335749,0.09547389720422,0.0298952216412461,3074.89953967921,0,0,0,38639.2610587696,691364.844981604,1393062.8042062,1023194.29262436,911923.283905707,1472662.92601664,2584597.56566888,1676199.99311311,1520540.20257267,1409299.84109649,1862668.8461911,2373725.55180729,2113891.57714008,78.460995378203,61.0488658206284,85.7716227350705,53.6658392502158,91.529439363469,248.421137873121,156.29382172655,113.864338191926,92.5539592315111,226.313965051045,170.828303446311
"127",1.98249879746725,0.484927177942458,0.0919021961601499,0.0391103329806447,3074.1948839083,0,0,0,39373.5280517886,704505.1742605,1462918.26457741,1076831.53058592,963486.299359308,1561414.2985113,2764790.01347718,1804492.53767238,1627250.81997951,1505134.88365236,1979181.55649051,2492203.59210844,1675949.57808547,82.3043930579113,63.8253822634126,90.1928839385677,55.9807160330977,96.0702021630155,258.334530096499,141.860947425212,101.632867480027,90.6776674625297,197.992295379582,157.997713072329
"130",1.67165534274049,0.612971807399761,0.0989943427626364,0.042739713617811,3074.29601984889,0,0,0,43603.4352342867,780113.864272151,1789513.22318568,1330904.09555793,1213690.61173965,2006284.62220338,3678949.90572115,2481362.14601923,2288689.13624328,2113295.91143794,2754989.56549691,3399178.28628373,1926407.68341239,92.3957249004417,72.1233654356347,100.766251225049,63.5376086471914,107.723050757951,294.988518912769,162.517022161307,115.801281477091,106.329520226102,224.096947062515,182.084211306054
"131",1.85425460090173,0.583936954372019,0.102992815432942,0.0339035165872058,3072.83645760025,0,0,0,41799.0092892458,747905.561328779,1661617.85988001,1229184.93023419,1111897.55203337,1822999.52419917,3290861.82595267,2203172.71139567,2047244.95727087,1886828.3212303,2456767.45119969,3037854.75167957,2159269.84260363,80.9326327388062,63.4016876341018,88.0322097526563,55.9868881136544,94.297853928334,260.77658417893,161.00317276659,116.374249383141,98.9213257242199,229.150963790044,177.555229417985
"134",2.02019929982558,0.488883378244918,0.10035895931912,0.0396228195396944,3071.49972632181,0,0,0,39280.3471483442,702854.031613786,1451206.3239988,1067053.18581064,953875.805141404,1545149.74165141,2726718.20589899,1784600.53217812,1620911.79195842,1497392.07725524,1964778.1604607,2465202.70517953,1626726.63172213,75.6946675319595,59.1594089149137,82.4774444365834,52.1595769727904,88.2320367388648,242.43464042928,138.492289410929,99.1400548294703,88.8330086220306,192.94733945066,154.382083949446
"135",1.87918987448322,0.485944620046893,0.110832040870462,0.0324752550856563,3072.0644053557,0,0,0,39865.6453899005,713262.481265584,1460876.40673916,1076138.96901301,965232.075836601,1571490.58313303,2785002.69608919,1831844.53949971,1691679.18344722,1569251.79404354,2073234.74883595,2634315.62513276,2127048.43266037,75.7733309121695,59.7624375812907,82.0069202703394,53.0084073583807,88.178921013992,248.395589779279,161.908331469038,117.343992211368,98.2515932848956,231.803361947871,178.012331177506
"137",1.84893127016644,0.511124338812083,0.094543800241653,0.0381672884142114,3073.67625796811,0,0,0,40481.5945688615,724284.674676582,1536146.38925406,1134543.12607012,1021095.63458117,1665721.0533421,2981736.29632379,1962460.7391612,1783702.66050063,1652198.0009508,2174846.05089037,2740405.70557678,1862415.87237157,86.4118995211365,67.1772285405951,94.522999870511,59.0189001321924,100.820171872111,272.982906189341,153.614542097326,110.219215427916,97.5464670617648,215.113285773682,170.803967943328
"138",1.90301586902755,0.488094108058752,0.107368366030233,0.0446735180271264,3072.49484622279,0,0,0,39790.1725393167,711926.112088194,1464054.25166843,1078299.86022351,966770.459046697,1572657.04951174,2786908.09666231,1831262.05333213,1669446.88173908,1546536.51844764,2037547.45761068,2568508.76515622,1531811.18539953,76.5344842991597,60.1852256146424,83.0130395392867,53.2803853695397,89.1121620972631,249.019197459076,140.413905000759,99.7844416656756,92.9067854853962,192.462924022748,157.778312385893
"142",1.71775993134078,0.59569569723706,0.111145379227521,0.0355419220945752,3074.15814046214,0,0,0,42912.8676614343,767773.397436305,1712823.9186034,1270514.80273675,1154862.34011585,1905226.60097486,3463080.25443193,2336215.87717858,2193752.64525094,2026410.55288969,2646294.17577752,3283891.15032375,2234828.79584498,82.7287439030444,65.2653607401819,89.5168751209468,57.8993943523262,96.2684764432225,271.377602075613,170.309023952509,122.738829357516,106.044546597441,240.831531563471,188.438246308279
"146",2.01528509793491,0.442081225257644,0.112860621296577,0.0379225108446996,3072.43047967964,0,0,0,38504.6863443615,688949.231864492,1358844.88149087,996797.605263716,887447.060520956,1433602.45423213,2502572.04492405,1627858.89965888,1487239.03381859,1379215.91104906,1824483.23553711,2323379.01159341,1666951.51422735,69.7566397284886,55.1104785714806,75.3993188413885,48.9363945788993,81.1522022308672,229.656721479896,141.30401113294,101.426659359929,89.572541634968,198.048605194877,157.046749356512
"147",2.15503161709369,0.45290527405557,0.107527373605607,0.0439776567645732,3073.83592957327,0,0,0,38177.2498113736,683142.301481065,1359886.94863066,996043.714052347,884697.036513537,1423967.16337571,2476692.40406169,1608675.04373832,1456099.20948178,1343963.71856793,1763583.98404855,2213868.34110722,1353275.29294706,67.5128710588043,53.0980573734189,73.2203080790001,47.0105243799762,78.6059975851694,219.742153893354,124.717658200371,88.7139050445212,82.1950553272403,171.311216552457,139.997034162488
"148",1.64051124171631,0.567721886571838,0.109307791281928,0.0450476537912226,3075.2201130914,0,0,0,42905.3087243475,767555.205346662,1684975.72333542,1251405.13544396,1138342.73395484,1880342.67948909,3422198.42919949,2297845.49885952,2126825.65613132,1971300.54491894,2589978.96628718,3238826.66830424,1825288.7650481,87.6549847095064,69.0444795787548,94.9574678760284,61.189781366734,102.029639747458,286.406864914052,162.382761552664,115.338634323748,107.66762537351,222.325056458811,182.563215786325
"150",2.01998399318874,0.52995806771499,0.102717108095011,0.0367191757345539,3072.95626227291,0,0,0,39978.5643007247,715365.48788088,1519977.29211013,1118991.18451094,1003500.8811598,1630503.42650662,2894769.31249215,1911809.34447878,1754171.91415171,1616110.47730576,2107895.92728527,2617784.00901146,1787801.21490116,74.4367522645791,58.2986807675459,80.9810919481657,51.4723736149687,86.7330427662927,239.696128590813,142.860267822565,102.748701919546,89.7625896589919,201.116102783488,158.424821295516
"151",1.82414431791139,0.551097928099561,0.114537149934705,0.0356678236675506,3074.00446516187,0,0,0,41364.6959896427,740100.191630262,1587250.08211392,1172732.750925,1058818.410071,1735389.65813455,3113045.80022775,2079720.9795773,1943064.21240598,1795830.00988547,2351894.78010503,2937441.48350394,2056022.86848314,76.2711896706553,60.3408185775892,82.3549794108655,53.6292022083574,88.7086283235219,251.985496552363,160.136687103677,115.382406239761,99.8093082477962,226.337185408368,177.226626330618
"152",2.06123063605169,0.421789048798066,0.110872094626796,0.0351955393032669,3072.77077245709,0,0,0,37994.9525469573,679836.391258581,1321441.28217973,968002.743701822,859357.456312386,1383835.95398366,2402359.60017535,1553806.54167209,1415199.03513159,1313183.52530242,1740531.70021136,2226705.17182414,1739021.28285715,69.0636143825113,54.4723186478553,74.7433350921379,48.3172145073719,80.3702006240236,226.419549333414,142.521691406809,102.775623175383,88.4990482296022,201.808769884991,157.585519037087
"154",2.09652445047669,0.460743752469877,0.111797856515018,0.0324288831734286,3073.2681410559,0,0,0,38511.1120114411,689102.582609912,1376598.8338403,1009218.3625922,898122.465943557,1449256.06183922,2528691.35734368,1648702.21328477,1513613.6980456,1398980.26035536,1840127.91414766,2325353.03841479,1888514.6811569,67.5027248944277,53.2825635949911,73.0115977232852,47.2858978294214,78.5427142418705,221.73831671644,145.216769020552,105.256104953486,88.085977655554,207.946857571573,159.644410294249
"158",1.6560183935837,0.56482643730672,0.0956804200209163,0.0380737036555385,3075.01208470926,0,0,0,42730.8652027542,764444.176354276,1697349.65357826,1261384.84470926,1147152.70120508,1891882.14619852,3452355.74405514,2305176.66586445,2116121.4977574,1961654.69058705,2579102.31563171,3235998.39884327,2134480.05512153,95.6299948661378,74.4219318145194,104.525738029561,65.4299835956044,111.554299395541,302.931133966889,171.680752737934,123.200495187479,108.946065607642,240.492981726729,190.859740504573
"159",1.94761949900005,0.548185881125802,0.0943984155144867,0.0336289053240975,3072.00210291445,0,0,0,40641.0119537539,727203.104635803,1583052.701863,1168356.16849568,1051526.77616543,1713653.29211251,3069556.60485999,2031373.69165522,1859651.56010387,1714286.95810476,2236496.43849331,2778844.78248845,2039815.46320485,82.126806294103,63.8373140079134,89.844571097618,56.0795067868382,95.8228981939644,259.354700328875,153.829901110515,111.245876753401,94.2944098687811,219.185843379013,169.547563633397
